,Country,Review Title,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_group
5888,GB,"FAQs, chat and phone service for refunds don't work","I ordered a pack of 3 light bulbs. One is faulty. Amazon's returns web pages do not explain whether or how to return the one faulty bulb. If I return all three, I'm left sitting in the dark.I tried to phone the call centre  to find out what to do, but all I got was a message telling me to press a number to connect with an assistant. Several times this just led to a message saying that the system had received a faulty instruction and telling me to try again! And real shops with real staff who provide a service are being put out of business by this?",2023,03,March,2023,64.0,1.0,low
5889,US,What’s the point of Amazon asking us to…,"What’s the point of Amazon asking us to review items? I’ve submitted two negative reviews, again, my honest opinion of what I received, only to be told my review won’t be posted?!  I don’t understand the point if you’re gonna make us change our reviews of an item.",2023,03,March,2023,1.0,2.0,low
5890,US,Customer service here is a joke,"I have been having issues with them, they keep shipping my order out to a different address. Me and this address share the same street name and number but I am at an apartment they are at a house, so I don't get how there is confusion there. Well anyways, I wanted to get my refund because they shipped it out to the wrong place. I was always told they were taking notes of this and were going to make sure that it doesn't happen again the last two times that they shipped to the wrong place and now I am being told that I cant get a refund due to the risk of loss policy which is a bunch of bs. Every time I have to go through customer support, I have to deal with people who doesn't understand my issue. They keep saying its been delivered to the right place but on the tracker I can see the exact address they are shipping to. I have had issues with this constantly from them, the first time I had ordered I ended up getting real irritated because they were not understanding my issue or problem. They kept saying that I wont get a refund for a item I paid more than 150$ for, had to call like 10 times before I could get my refund. I am starting to rethink my choice of having a prime membership. At this point, it seems like their customer service is not going to get any better. I hope no one else has to go through the bad service issues I have had.Edit: They fixed my issue but this time it took around 20 calls. Almost all of the conversations I have had were very stressful because they continued to miss the problems that I had, they kept saying it was delivered without even checking. One guy I spoke to sounded sarcastic when I finally asked to speak to a higher up. His reply ""Good luck with that because they are going to tell you the same thing that I am telling you."" In which when I finally spoke to the higher up my issue was resolved.",2023,03,March,2023,1.0,2.0,low
5891,US,More than once Amazon has promised a…,"More than once Amazon has promised a delivery date to later on, receive your delivery is running late notice. Sometimes you get it next day, sometimes it several days later. This is starting to get worse. And never believe their 2-hour delivery for groceries. Never happens. All this while they want to raise fees again. I don't think so!!",2023,03,March,2023,3.0,2.0,low
5892,GB,Who would choose to sell on Amazon,"Who would choose to sell on Amazon, what a rip off. For a long time any items being returned we could deduct return fees if someone changed there mind or made a mistake. We get charged to send to customer and full price to return no choice.I question why o why did i sell on Amazon. I am looking for other ways to not be stolen from. Let alone all the other bad service and extra extra fees.",2023,03,March,2023,1.0,1.0,low
5893,GB,Using for a while and I have need had…,Using for a while and I have need had any issues.,2023,03,March,2023,3.0,5.0,high
5895,IE,I ordered in January 2 phone screens…,"I ordered in January 2 phone screens worth €89.49,I got email saying the parcel is undeliverable,amazon do not give my money back they asked me to deal with UPS Bad company stay way people",2023,03,March,2023,1.0,1.0,low
5896,GB,Amazon Drivers,"It seems like for all amazon drivers Covid has not ended. All my parcels are just left on my doorstep, whether if I am at home or not. It is there for all and sundry to steal. I just do not understand why? When asked about your experience you can select the down hand but nothing to say about the delivery. I live in a nice area but with poverty rising it won’t be long until one of my deliveries from Amazon is stolen. Amazon delivery service has gone down with all the business it has gained. But I only see this crashing and seeing sub standards so quickly. Prime did mean next day for most items but I see more and more it takes 2 days.",2023,03,March,2023,3.0,1.0,low
5897,GB,Yet another very  bad experience with Amazon.co.uk,"Yet another very  bad experience with Amazon.co.uk. I was waiting in for my parcel, the tracking said 9 deliveries to go. I then got an email saying my parcel had been given to me .. WHAT! no parcel of course, after searching and trying various options I finally managed to get through on chat and they asked it I had searched everywhere,  yes, then they said that the parcel had wrongly been marked as handed to me when in fact it was still on the van.Apparently I hope to receive it on Friday.I am sick of amazon of their  customer service and of logistics The drivers are rude, arrogant and some very lazy. Why do I pay Prime for next day delivery??Get your act together please .",2023,03,March,2023,13.0,1.0,low
5898,GB,I recently launched my fashion brand on…,I recently launched my fashion brand on amazon sellers central and had big hopes that being the biggest online shop on the planet they would have delivered me sufficient amount of sales to sustain my business.  They don't do any promotion of your stock and therefore your products just remain unseen. It would appear simply just a listing service which means you could be 1 million down the line and nobody cares.And to add insult to injury every month they keep on taking money from your account. I am very disappointed with them.,2023,03,March,2023,6.0,1.0,low
5899,CW,can not get feedback with amazon about lost item,I make an order on january 19 never recieved the order and there is no where you can get contact with amazon about the item. I tried email and everything but all now no answer off where is my item or to refund me the money,2023,03,March,2023,1.0,1.0,low
5900,US,HORRIBLE CUSTOMER SERVICE,I am being charged for someone else's Amazon Prime account. I called to make sure it was canceled and they wouldn't cancel it. Told me they couldn't help me. Called my bank to cancel and told me it had to be done through Amazon. Amazon won't cancel the account that my credit card is being used to pay for even though they aren't paying it and my card is. They also won't tell me who is using my card. Was on the phone/chats with them for an hour and a half trying to resolve this with no solution. RIDICULOUS.,2023,03,March,2023,2.0,1.0,low
5901,CA,Outsourcing to India a HUGE mistake! Poor Customer Service,"I've been with Amazon for years, and with PRIME.  They've always been very professional until today.  I'm a senior with disabilities and do all my shopping with Amazon because I can't/don't go out.  I had 2 items to return & had to speak to 4 agents & 1 supervisor with the same results in the end.  Disappointing service.  Amazon's delivery & pick up were very helpful to me but now they expect me to return by going to post office which I can't or to UPS & pay for return which I can't/won't pay for.  Today was horrible, I believe every single person I spoke to was East Indian & very rude!  Totally unacceptable.  I spend $150-$200 monthly plus subscriptions which I've cancelled all items & returning all the newest items, if I have to pay for a taxi to go to a post office I might as well return all their less than quality items.  I'm so disappointed, they were once an A+ service, now they're outsourced to India and very poor quality service with people you can't understand!  Once I've received my refunds, I'll be closing the account so no more stress ... reading their reviews has made me terrified! If you take the time to watch Jeff Bezos on youtube, he trained his staff to have the best customer service with the goal that the customer is always right...that is no longer the case and I bet he has no idea what's going on now, I'd be ashamed to be the owner or work for this place.",2023,03,March,2023,2.0,1.0,low
5902,CA,Amazon likes to try and steal your REFUND,"Worst place ever did a return had to call Purolator tomfind out that amazon had my package for a couple days then amazon put me through to amazon USA huge waste of time they can't even see Canadian orders another waste of an hour then they said couldn't see any order all this to get a refund way to much stress shopping should never be like that amazon has destroyed shopping online I will never shop their ever again! Not worth the stress everyone is pretty much lost or doesn't care that works at amazon,  shopping somwear were you can get ur redund back! Instead of everyone getting mad that u are asking for a refund . If you wanna do a refund u gotta wait weeks and call Purolator and then amazon USA amazon Canada n then after a couple hours on the phone you might get a refund back in a couple weeks , they make it hard so they can keep your money !!! Amazon is going broke trying to steal everyone's money ! DoNT SHOP AMAZON!",2023,03,March,2023,3.0,1.0,low
